state,country,confirmed,deaths,date,month,year,population,confirmed_1d,confirmed_moving_avg_7d,confirmed_moving_avg_7d_rate_14d,confirmed_trend,deaths_1d,deaths_moving_avg_7d,deaths_moving_avg_7d_rate_14d,deaths_trend
Rio de Janeiro,Brazil,1102305,61254,2021-08-20,2021-08,2021,17264943.0,4370.0,3632.0,1.4545454545454546,upward,164.0,101.0,1.041237113402062,stable
Rio de Janeiro,Brazil,1104215,61368,2021-08-21,2021-08,2021,17264943.0,1910.0,3353.0,0.8668562564632886,stable,114.0,106.0,1.0707070707070707,stable
Rio de Janeiro,Brazil,1106424,61388,2021-08-22,2021-08,2021,17264943.0,2209.0,3655.0,0.9049269621193364,stable,20.0,106.0,1.0816326530612246,stable
Rio de Janeiro,Brazil,1107794,61403,2021-08-23,2021-08,2021,17264943.0,1370.0,3505.0,0.8662876915472071,stable,15.0,107.0,1.2159090909090908,upward
Rio de Janeiro,Brazil,1112203,61605,2021-08-24,2021-08,2021,17264943.0,4409.0,3431.0,0.8946544980443285,stable,202.0,120.0,1.2903225806451613,upward
Rio de Janeiro,Brazil,1116338,61752,2021-08-25,2021-08,2021,17264943.0,4135.0,3311.0,0.871545143458805,stable,147.0,122.0,1.161904761904762,upward
Rio de Janeiro,Brazil,1119881,61982,2021-08-26,2021-08,2021,17264943.0,3543.0,3136.0,0.784196049012253,stable,230.0,128.0,1.1428571428571428,stable
Rio de Janeiro,Brazil,1122331,62091,2021-08-27,2021-08,2021,17264943.0,2450.0,2861.0,0.658912943344081,downward,109.0,120.0,1.1009174311926606,stable
Rio de Janeiro,Brazil,1124612,62221,2021-08-28,2021-08,2021,17264943.0,2281.0,2914.0,0.933974358974359,stable,130.0,122.0,1.2577319587628866,upward
Rio de Janeiro,Brazil,1125234,62242,2021-08-29,2021-08,2021,17264943.0,622.0,2688.0,0.9288182446440912,stable,21.0,122.0,1.2842105263157895,upward
Rio de Janeiro,Brazil,1125567,62248,2021-08-30,2021-08,2021,17264943.0,333.0,2539.0,0.8275749674054759,stable,6.0,121.0,1.2736842105263158,upward
Rio de Janeiro,Brazil,1128166,62457,2021-08-31,2021-08,2021,17264943.0,2599.0,2281.0,0.6539564220183486,downward,209.0,122.0,1.3406593406593406,upward
Rio de Janeiro,Brazil,1130276,62595,2021-09-01,2021-09,2021,17264943.0,2110.0,1992.0,0.5498205906707149,downward,138.0,121.0,1.3296703296703296,upward
Rio de Janeiro,Brazil,1132381,62774,2021-09-02,2021-09,2021,17264943.0,2105.0,1786.0,0.4918755163866703,downward,179.0,114.0,1.2258064516129032,upward
Rio de Janeiro,Brazil,1134359,62978,2021-09-03,2021-09,2021,17264943.0,1978.0,1719.0,0.4732929515418502,downward,204.0,127.0,1.2574257425742574,upward
Rio de Janeiro,Brazil,1136652,63142,2021-09-04,2021-09,2021,17264943.0,2293.0,1720.0,0.5129734566060244,downward,164.0,132.0,1.2452830188679245,upward
Rio de Janeiro,Brazil,1137593,63234,2021-09-05,2021-09,2021,17264943.0,941.0,1766.0,0.48317373461012314,downward,92.0,142.0,1.3396226415094339,upward
Rio de Janeiro,Brazil,1137927,63243,2021-09-06,2021-09,2021,17264943.0,334.0,1766.0,0.503851640513552,downward,9.0,143.0,1.3364485981308412,upward
Rio de Janeiro,Brazil,1140025,63312,2021-09-07,2021-09,2021,17264943.0,2098.0,1695.0,0.49402506557854853,downward,69.0,123.0,1.025,stable
Rio de Janeiro,Brazil,1140428,63354,2021-09-08,2021-09,2021,17264943.0,403.0,1451.0,0.43823618242222895,downward,42.0,109.0,0.8934426229508197,stable
Rio de Janeiro,Brazil,1158164,63545,2021-09-09,2021-09,2021,17264943.0,17736.0,3684.0,1.1747448979591837,upward,191.0,111.0,0.8671875,stable
Rio de Janeiro,Brazil,1158414,63641,2021-09-10,2021-09,2021,17264943.0,250.0,3437.0,1.201328206920657,upward,96.0,95.0,0.7916666666666666,stable
Rio de Janeiro,Brazil,1159088,63846,2021-09-11,2021-09,2021,17264943.0,674.0,3206.0,1.1002059025394646,stable,205.0,101.0,0.8278688524590164,stable
Rio de Janeiro,Brazil,1159247,63880,2021-09-12,2021-09,2021,17264943.0,159.0,3094.0,1.1510416666666667,upward,34.0,93.0,0.7622950819672131,stable
Rio de Janeiro,Brazil,1159247,63880,2021-09-13,2021-09,2021,17264943.0,0.0,3046.0,1.1996849153209925,upward,0.0,91.0,0.7520661157024794,stable
Rio de Janeiro,Brazil,1159801,64077,2021-09-14,2021-09,2021,17264943.0,554.0,2826.0,1.2389302937308198,upward,197.0,110.0,0.9016393442622951,stable
Rio de Janeiro,Brazil,1160185,64295,2021-09-15,2021-09,2021,17264943.0,384.0,2823.0,1.4171686746987953,upward,218.0,135.0,1.115702479338843,stable
Rio de Janeiro,Brazil,1161182,64472,2021-09-16,2021-09,2021,17264943.0,997.0,432.0,0.24188129899216126,downward,177.0,133.0,1.1666666666666667,upward
Rio de Janeiro,Brazil,1161682,64677,2021-09-17,2021-09,2021,17272377.0,500.0,467.0,0.2716695753344968,downward,205.0,148.0,1.1653543307086613,upward
Rio de Janeiro,Brazil,1266882,64843,2021-09-18,2021-09,2021,17264943.0,105200.0,15400.0,8.953488372093023,upward,166.0,143.0,1.0833333333333333,stable
Rio de Janeiro,Brazil,1268614,64895,2021-09-19,2021-09,2021,17264943.0,1732.0,15624.0,8.847112117780295,upward,52.0,145.0,1.0211267605633803,stable
Rio de Janeiro,Brazil,1269239,64918,2021-09-20,2021-09,2021,17264943.0,625.0,15714.0,8.898074745186863,upward,23.0,149.0,1.0419580419580419,stable
Rio de Janeiro,Brazil,1272342,65103,2021-09-21,2021-09,2021,17307152.0,3103.0,16078.0,9.485545722713864,upward,185.0,147.0,1.1951219512195121,upward
Rio de Janeiro,Brazil,1273870,65227,2021-09-22,2021-09,2021,17264943.0,1528.0,16241.0,11.192970365265333,upward,124.0,134.0,1.2293577981651376,upward
Rio de Janeiro,Brazil,1275932,65382,2021-09-23,2021-09,2021,17264943.0,2062.0,16393.0,4.449782844733985,upward,155.0,130.0,1.1711711711711712,upward
Rio de Janeiro,Brazil,1278031,65498,2021-09-24,2021-09,2021,17264943.0,2099.0,16622.0,4.836194355542625,upward,116.0,118.0,1.2421052631578948,upward
Rio de Janeiro,Brazil,1278906,65613,2021-09-25,2021-09,2021,17264943.0,875.0,1718.0,0.535870243293824,downward,115.0,110.0,1.0891089108910892,stable
Rio de Janeiro,Brazil,1280126,65653,2021-09-26,2021-09,2021,17264943.0,1220.0,1645.0,0.5316742081447964,downward,40.0,109.0,1.1720430107526882,upward
Rio de Janeiro,Brazil,1280544,65661,2021-09-27,2021-09,2021,17264943.0,418.0,1615.0,0.5302035456336178,downward,8.0,107.0,1.1758241758241759,upward
Rio de Janeiro,Brazil,1282592,65856,2021-09-28,2021-09,2021,17264943.0,2048.0,1465.0,0.5184005661712668,downward,195.0,108.0,0.9818181818181818,stable
Rio de Janeiro,Brazil,1283454,66015,2021-09-29,2021-09,2021,17264943.0,862.0,1370.0,0.4852993269571378,downward,159.0,113.0,0.837037037037037,stable
Rio de Janeiro,Brazil,1285731,66134,2021-09-30,2021-09,2021,17264943.0,2277.0,1400.0,3.240740740740741,upward,119.0,108.0,0.8120300751879699,stable
Rio de Janeiro,Brazil,1288476,66261,2021-10-01,2021-10,2021,17264943.0,2745.0,1493.0,3.1970021413276233,upward,127.0,109.0,0.7364864864864865,downward
Rio de Janeiro,Brazil,1289639,66422,2021-10-02,2021-10,2021,17264943.0,1163.0,1534.0,0.09961038961038961,downward,161.0,116.0,0.8111888111888111,stable
Rio de Janeiro,Brazil,1289808,66437,2021-10-03,2021-10,2021,17264943.0,169.0,1384.0,0.08858166922683051,downward,15.0,112.0,0.7724137931034483,stable
Rio de Janeiro,Brazil,1291106,66465,2021-10-04,2021-10,2021,17264943.0,1298.0,1509.0,0.09602901870943108,downward,28.0,115.0,0.7718120805369127,stable
Rio de Janeiro,Brazil,1293429,66648,2021-10-05,2021-10,2021,17264943.0,2323.0,1549.0,0.09634282871003856,downward,183.0,114.0,0.7755102040816326,stable
Rio de Janeiro,Brazil,1295429,66741,2021-10-06,2021-10,2021,17264943.0,2000.0,1711.0,0.10535065574779878,downward,93.0,104.0,0.7761194029850746,stable
Rio de Janeiro,Brazil,1295545,66785,2021-10-07,2021-10,2021,17264943.0,116.0,1402.0,0.08552430915634722,downward,44.0,93.0,0.7153846153846154,downward
Rio de Janeiro,Brazil,1299010,67029,2021-10-08,2021-10,2021,17264943.0,3465.0,1505.0,0.09054265431356034,downward,244.0,110.0,0.9322033898305084,stable
Rio de Janeiro,Brazil,1299493,67170,2021-10-09,2021-10,2021,17264943.0,483.0,1408.0,0.819557625145518,stable,141.0,107.0,0.9727272727272728,stable
Rio de Janeiro,Brazil,1300712,67175,2021-10-10,2021-10,2021,17264943.0,1219.0,1558.0,0.947112462006079,stable,5.0,106.0,0.9724770642201835,stable
Rio de Janeiro,Brazil,1301362,67188,2021-10-11,2021-10,2021,17264943.0,650.0,1466.0,0.9077399380804954,stable,13.0,104.0,0.9719626168224299,stable
Rio de Janeiro,Brazil,1301890,67204,2021-10-12,2021-10,2021,17264943.0,528.0,1209.0,0.8252559726962457,stable,16.0,80.0,0.7407407407407407,downward
Rio de Janeiro,Brazil,1302530,67207,2021-10-13,2021-10,2021,17264943.0,640.0,1015.0,0.7408759124087592,downward,3.0,67.0,0.5929203539823009,downward
Rio de Janeiro,Brazil,1304445,67342,2021-10-14,2021-10,2021,17264943.0,1915.0,1272.0,0.9085714285714286,stable,135.0,80.0,0.7407407407407407,downward
Rio de Janeiro,Brazil,1305919,67457,2021-10-15,2021-10,2021,17264943.0,1474.0,987.0,0.6610850636302746,downward,115.0,62.0,0.5688073394495413,downward
Rio de Janeiro,Brazil,1306675,67575,2021-10-16,2021-10,2021,17264943.0,756.0,1026.0,0.6688396349413298,downward,118.0,58.0,0.5,downward
Rio de Janeiro,Brazil,1306819,67584,2021-10-17,2021-10,2021,17264943.0,144.0,873.0,0.6307803468208093,downward,9.0,59.0,0.5267857142857143,downward
Rio de Janeiro,Brazil,1308193,67584,2021-10-18,2021-10,2021,17264943.0,1374.0,976.0,0.6467859509609013,downward,0.0,57.0,0.4956521739130435,downward
Rio de Janeiro,Brazil,1307160,67652,2021-10-19,2021-10,2021,17264943.0,-1033.0,753.0,0.48612007746933505,downward,68.0,64.0,0.5614035087719298,downward
Rio de Janeiro,Brazil,1308908,67697,2021-10-20,2021-10,2021,17264943.0,1748.0,912.0,0.5330216247808299,downward,45.0,70.0,0.6730769230769231,downward
Rio de Janeiro,Brazil,1311219,67774,2021-10-21,2021-10,2021,17264943.0,2311.0,968.0,0.6904422253922967,downward,77.0,62.0,0.6666666666666666,downward
Rio de Janeiro,Brazil,1312954,67905,2021-10-22,2021-10,2021,17264943.0,1735.0,1005.0,0.6677740863787376,downward,131.0,64.0,0.5818181818181818,downward
Rio de Janeiro,Brazil,1314605,67997,2021-10-23,2021-10,2021,17264943.0,1651.0,1133.0,0.8046875,stable,92.0,61.0,0.5700934579439252,downward
Rio de Janeiro,Brazil,1314622,67997,2021-10-24,2021-10,2021,17264943.0,17.0,1115.0,0.7156611039794608,downward,0.0,59.0,0.5566037735849056,downward
Rio de Janeiro,Brazil,1314717,68004,2021-10-25,2021-10,2021,17264943.0,95.0,932.0,0.635743519781719,downward,7.0,60.0,0.5769230769230769,downward
Rio de Janeiro,Brazil,1315560,68108,2021-10-26,2021-10,2021,17264943.0,843.0,1200.0,0.9925558312655087,stable,104.0,66.0,0.825,stable
Rio de Janeiro,Brazil,1317850,68203,2021-10-27,2021-10,2021,17264943.0,2290.0,1278.0,1.259113300492611,upward,95.0,73.0,1.0895522388059702,stable
Rio de Janeiro,Brazil,1319439,68229,2021-10-28,2021-10,2021,17264943.0,1589.0,1175.0,0.9237421383647799,stable,26.0,65.0,0.8125,stable
Rio de Janeiro,Brazil,1320762,68321,2021-10-29,2021-10,2021,17264943.0,1323.0,1116.0,1.1306990881458967,stable,92.0,60.0,0.967741935483871,stable
Rio de Janeiro,Brazil,1321174,68347,2021-10-30,2021-10,2021,17264943.0,412.0,939.0,0.9152046783625731,stable,26.0,50.0,0.8620689655172413,stable
Rio de Janeiro,Brazil,1322087,68357,2021-10-31,2021-10,2021,17264943.0,913.0,1067.0,1.2222222222222223,upward,10.0,52.0,0.8813559322033898,stable
Rio de Janeiro,Brazil,1322150,68370,2021-11-01,2021-11,2021,17264943.0,63.0,1062.0,1.0881147540983607,stable,13.0,53.0,0.9298245614035088,stable
Rio de Janeiro,Brazil,1322497,68383,2021-11-02,2021-11,2021,17264943.0,347.0,991.0,1.3160690571049136,upward,13.0,40.0,0.625,downward
Rio de Janeiro,Brazil,1322861,68391,2021-11-03,2021-11,2021,17264943.0,364.0,716.0,0.7850877192982456,stable,8.0,27.0,0.38571428571428573,downward
Rio de Janeiro,Brazil,1323955,68409,2021-11-04,2021-11,2021,17264943.0,1094.0,646.0,0.6673553719008265,downward,18.0,26.0,0.41935483870967744,downward
Rio de Janeiro,Brazil,1325246,68461,2021-11-05,2021-11,2021,17264943.0,1291.0,641.0,0.6378109452736318,downward,52.0,20.0,0.3125,downward
Rio de Janeiro,Brazil,1326476,68494,2021-11-06,2021-11,2021,17264943.0,1230.0,758.0,0.6690203000882613,downward,33.0,21.0,0.3442622950819672,downward
Rio de Janeiro,Brazil,1326833,68505,2021-11-07,2021-11,2021,17264943.0,357.0,678.0,0.6080717488789238,downward,11.0,22.0,0.3728813559322034,downward
Rio de Janeiro,Brazil,1327116,68520,2021-11-08,2021-11,2021,17264943.0,283.0,710.0,0.7618025751072961,stable,15.0,22.0,0.36666666666666664,downward
Rio de Janeiro,Brazil,1328192,68553,2021-11-09,2021-11,2021,17264943.0,1076.0,814.0,0.6783333333333333,downward,33.0,25.0,0.3787878787878788,downward
Rio de Janeiro,Brazil,1329609,68607,2021-11-10,2021-11,2021,17264943.0,1417.0,964.0,0.7543035993740219,stable,54.0,31.0,0.4246575342465753,downward
Rio de Janeiro,Brazil,1330549,68635,2021-11-11,2021-11,2021,17264943.0,940.0,942.0,0.8017021276595745,stable,28.0,33.0,0.5076923076923077,downward
Rio de Janeiro,Brazil,1331675,68665,2021-11-12,2021-11,2021,17264943.0,1126.0,919.0,0.8234767025089605,stable,30.0,30.0,0.5,downward
Rio de Janeiro,Brazil,1332674,68719,2021-11-13,2021-11,2021,17264943.0,999.0,886.0,0.9435569755058573,stable,54.0,33.0,0.66,downward
Rio de Janeiro,Brazil,1332780,68726,2021-11-14,2021-11,2021,17264943.0,106.0,850.0,0.7966260543580131,stable,7.0,32.0,0.6153846153846154,downward
Rio de Janeiro,Brazil,1333046,68732,2021-11-15,2021-11,2021,17264943.0,266.0,848.0,0.7984934086629002,stable,6.0,31.0,0.5849056603773585,downward
Rio de Janeiro,Brazil,1333434,68753,2021-11-16,2021-11,2021,17264943.0,388.0,749.0,0.7558022199798183,stable,21.0,29.0,0.725,downward
Rio de Janeiro,Brazil,1334462,68774,2021-11-17,2021-11,2021,17264943.0,1028.0,694.0,0.9692737430167597,stable,21.0,24.0,0.8888888888888888,stable
Rio de Janeiro,Brazil,1335211,68793,2021-11-18,2021-11,2021,17264943.0,749.0,666.0,1.0309597523219813,stable,19.0,23.0,0.8846153846153846,stable
Rio de Janeiro,Brazil,1336274,68817,2021-11-19,2021-11,2021,17264943.0,1063.0,657.0,1.0249609984399375,stable,24.0,22.0,1.1,stable
Rio de Janeiro,Brazil,1337091,68832,2021-11-20,2021-11,2021,17264943.0,817.0,631.0,0.8324538258575198,stable,15.0,17.0,0.8095238095238095,stable
Rio de Janeiro,Brazil,1337805,68837,2021-11-21,2021-11,2021,17264943.0,714.0,718.0,1.0589970501474926,stable,5.0,16.0,0.7272727272727273,downward
Rio de Janeiro,Brazil,1337867,68841,2021-11-22,2021-11,2021,17264943.0,62.0,689.0,0.9704225352112676,stable,4.0,16.0,0.7272727272727273,downward
Rio de Janeiro,Brazil,1338708,68884,2021-11-23,2021-11,2021,17264943.0,841.0,754.0,0.9262899262899262,stable,43.0,19.0,0.76,stable
Rio de Janeiro,Brazil,1339819,68919,2021-11-24,2021-11,2021,17264943.0,1111.0,766.0,0.7946058091286307,stable,35.0,21.0,0.6774193548387096,downward
Rio de Janeiro,Brazil,1340886,68935,2021-11-25,2021-11,2021,17264943.0,1067.0,811.0,0.8609341825902336,stable,16.0,21.0,0.6363636363636364,downward
Rio de Janeiro,Brazil,1341850,68998,2021-11-26,2021-11,2021,17264943.0,964.0,797.0,0.8672470076169749,stable,63.0,26.0,0.8666666666666667,stable
Rio de Janeiro,Brazil,1342671,69011,2021-11-27,2021-11,2021,17264943.0,821.0,798.0,0.9006772009029346,stable,13.0,26.0,0.7878787878787878,stable
Rio de Janeiro,Brazil,1342767,69024,2021-11-28,2021-11,2021,17264943.0,96.0,709.0,0.8341176470588235,stable,13.0,27.0,0.84375,stable
Rio de Janeiro,Brazil,1342801,69027,2021-11-29,2021-11,2021,17264943.0,34.0,705.0,0.8313679245283019,stable,3.0,27.0,0.8709677419354839,stable
Rio de Janeiro,Brazil,1343927,69061,2021-11-30,2021-11,2021,17264943.0,1126.0,746.0,0.9959946595460614,stable,34.0,26.0,0.896551724137931,stable
Rio de Janeiro,Brazil,1344816,69082,2021-12-01,2021-12,2021,17264943.0,889.0,714.0,1.0288184438040346,stable,21.0,24.0,1.0,stable
Rio de Janeiro,Brazil,1345572,69102,2021-12-02,2021-12,2021,17264943.0,756.0,670.0,1.006006006006006,stable,20.0,24.0,1.0434782608695652,stable
Rio de Janeiro,Brazil,1346494,69124,2021-12-03,2021-12,2021,17264943.0,922.0,664.0,1.0106544901065448,stable,22.0,18.0,0.8181818181818182,stable
Rio de Janeiro,Brazil,1346998,69132,2021-12-04,2021-12,2021,17264943.0,504.0,619.0,0.9809825673534073,stable,8.0,18.0,1.0588235294117647,stable
Rio de Janeiro,Brazil,1347465,69140,2021-12-05,2021-12,2021,17264943.0,467.0,672.0,0.935933147632312,stable,8.0,17.0,1.0625,stable
Rio de Janeiro,Brazil,1347628,69153,2021-12-06,2021-12,2021,17264943.0,163.0,690.0,1.0014513788098693,stable,13.0,18.0,1.125,stable
Rio de Janeiro,Brazil,1348159,69181,2021-12-07,2021-12,2021,17264943.0,531.0,605.0,0.8023872679045093,stable,28.0,18.0,0.9473684210526315,stable
Rio de Janeiro,Brazil,1348861,69200,2021-12-08,2021-12,2021,17264943.0,702.0,578.0,0.7545691906005222,stable,19.0,17.0,0.8095238095238095,stable
Rio de Janeiro,Brazil,1349385,69224,2021-12-09,2021-12,2021,17264943.0,524.0,545.0,0.6720098643649816,downward,24.0,18.0,0.8571428571428571,stable
Rio de Janeiro,Brazil,1349461,69255,2021-12-10,2021-12,2021,17265915.0,76.0,424.0,0.5319949811794228,downward,31.0,19.0,0.7307692307692307,downward
Rio de Janeiro,Brazil,1349520,69259,2021-12-11,2021-12,2021,17266670.0,59.0,361.0,0.4523809523809524,downward,4.0,19.0,0.7307692307692307,downward
Rio de Janeiro,Brazil,1349551,69290,2021-12-12,2021-12,2021,17267067.0,31.0,298.0,0.4203102961918195,downward,31.0,22.0,0.8148148148148148,stable
Rio de Janeiro,Brazil,1349551,69290,2021-12-13,2021-12,2021,17267067.0,0.0,275.0,0.3900709219858156,downward,0.0,20.0,0.7407407407407407,downward
Rio de Janeiro,Brazil,1349551,69290,2021-12-14,2021-12,2021,17264943.0,0.0,199.0,0.2667560321715818,downward,0.0,16.0,0.6153846153846154,downward
Rio de Janeiro,Brazil,1349564,69303,2021-12-15,2021-12,2021,17264943.0,13.0,101.0,0.14145658263305322,downward,13.0,15.0,0.625,downward
Rio de Janeiro,Brazil,1349569,69308,2021-12-16,2021-12,2021,17265007.0,5.0,27.0,0.04029850746268657,downward,5.0,12.0,0.5,downward
Rio de Janeiro,Brazil,1349569,69308,2021-12-17,2021-12,2021,17264943.0,0.0,16.0,0.024096385542168676,downward,0.0,8.0,0.4444444444444444,downward
Rio de Janeiro,Brazil,1349599,69338,2021-12-18,2021-12,2021,17265327.0,30.0,12.0,0.01938610662358643,downward,30.0,12.0,0.6666666666666666,downward
Rio de Janeiro,Brazil,1349606,69345,2021-12-19,2021-12,2021,17264943.0,7.0,8.0,0.011904761904761904,downward,7.0,8.0,0.47058823529411764,downward
Rio de Janeiro,Brazil,1349608,69347,2021-12-20,2021-12,2021,17264943.0,2.0,9.0,0.013043478260869565,downward,2.0,9.0,0.5,downward
Rio de Janeiro,Brazil,1349608,69347,2021-12-21,2021-12,2021,17264943.0,0.0,9.0,0.01487603305785124,downward,0.0,9.0,0.5,downward
Rio de Janeiro,Brazil,1349608,69347,2021-12-22,2021-12,2021,17264943.0,0.0,7.0,0.012110726643598616,downward,0.0,7.0,0.4117647058823529,downward
Rio de Janeiro,Brazil,1349642,69381,2021-12-23,2021-12,2021,17264943.0,34.0,11.0,0.02018348623853211,downward,34.0,11.0,0.6111111111111112,downward
Rio de Janeiro,Brazil,1349715,69402,2021-12-24,2021-12,2021,17264943.0,73.0,21.0,0.049528301886792456,downward,21.0,14.0,0.7368421052631579,downward
Rio de Janeiro,Brazil,1350792,69404,2021-12-25,2021-12,2021,17264943.0,1077.0,171.0,0.47368421052631576,downward,2.0,10.0,0.5263157894736842,downward
Rio de Janeiro,Brazil,1350843,69408,2021-12-26,2021-12,2021,17264943.0,51.0,177.0,0.5939597315436241,downward,4.0,9.0,0.4090909090909091,downward
Rio de Janeiro,Brazil,1350964,69425,2021-12-27,2021-12,2021,17264943.0,121.0,194.0,0.7054545454545454,downward,17.0,12.0,0.6,downward
Rio de Janeiro,Brazil,1351261,69435,2021-12-28,2021-12,2021,17264943.0,297.0,237.0,1.1909547738693467,upward,10.0,13.0,0.8125,stable
Rio de Janeiro,Brazil,1351861,69457,2021-12-29,2021-12,2021,17264943.0,600.0,322.0,3.1881188118811883,upward,22.0,16.0,1.0666666666666667,stable
Rio de Janeiro,Brazil,1351876,69459,2021-12-30,2021-12,2021,17264943.0,15.0,320.0,11.851851851851851,upward,2.0,12.0,1.0,stable
Rondônia,Brazil,95999,1822,2021-01-01,2021-01,2021,1777225.0,,,,,,,,
Rondônia,Brazil,96433,1825,2021-01-02,2021-01,2021,1777225.0,434.0,,,,3.0,,,
Rondônia,Brazil,96906,1832,2021-01-03,2021-01,2021,1777225.0,473.0,,,,7.0,,,
Rondônia,Brazil,97197,1840,2021-01-04,2021-01,2021,1777225.0,291.0,,,,8.0,,,
Rondônia,Brazil,97854,1852,2021-01-05,2021-01,2021,1777225.0,657.0,,,,12.0,,,
Rondônia,Brazil,98811,1875,2021-01-06,2021-01,2021,1777225.0,957.0,,,,23.0,,,
Rondônia,Brazil,99595,1890,2021-01-07,2021-01,2021,1777225.0,784.0,,,,15.0,,,
Rondônia,Brazil,100343,1899,2021-01-08,2021-01,2021,1777225.0,748.0,621.0,,,9.0,11.0,,
Rondônia,Brazil,101024,1908,2021-01-09,2021-01,2021,1777225.0,681.0,656.0,,,9.0,12.0,,
Rondônia,Brazil,101588,1911,2021-01-10,2021-01,2021,1777225.0,564.0,669.0,,,3.0,12.0,,
Rondônia,Brazil,102518,1926,2021-01-11,2021-01,2021,1777225.0,930.0,761.0,,,15.0,13.0,,
Rondônia,Brazil,103798,1951,2021-01-12,2021-01,2021,1777225.0,1280.0,850.0,,,25.0,15.0,,
Rondônia,Brazil,104737,1966,2021-01-13,2021-01,2021,1777225.0,939.0,847.0,,,15.0,13.0,,
Rondônia,Brazil,105952,1976,2021-01-14,2021-01,2021,1777225.0,1215.0,909.0,,,10.0,13.0,,
Rondônia,Brazil,107332,1993,2021-01-15,2021-01,2021,1777225.0,1380.0,999.0,,,17.0,14.0,,
Rondônia,Brazil,108173,1999,2021-01-16,2021-01,2021,1777225.0,841.0,1022.0,,,6.0,13.0,,
Rondônia,Brazil,109056,2005,2021-01-17,2021-01,2021,1777225.0,883.0,1067.0,,,6.0,14.0,,
Rondônia,Brazil,110331,2031,2021-01-18,2021-01,2021,1777225.0,1275.0,1117.0,,,26.0,15.0,,
Rondônia,Brazil,111372,2044,2021-01-19,2021-01,2021,1777225.0,1041.0,1082.0,,,13.0,14.0,,
Rondônia,Brazil,112468,2056,2021-01-20,2021-01,2021,1777225.0,1096.0,1105.0,,,12.0,13.0,,
Rondônia,Brazil,113778,2070,2021-01-21,2021-01,2021,1777225.0,1310.0,1118.0,,,14.0,14.0,,
Rondônia,Brazil,115200,2085,2021-01-22,2021-01,2021,1777225.0,1422.0,1124.0,1.8099838969404187,upward,15.0,14.0,1.2727272727272727,upward
Rondônia,Brazil,116133,2097,2021-01-23,2021-01,2021,1777225.0,933.0,1138.0,1.7347560975609757,upward,12.0,14.0,1.1666666666666667,upward
Rondônia,Brazil,117101,2111,2021-01-24,2021-01,2021,1777225.0,968.0,1150.0,1.71898355754858,upward,14.0,16.0,1.3333333333333333,upward
Rondônia,Brazil,118097,2128,2021-01-25,2021-01,2021,1777225.0,996.0,1110.0,1.4586070959264126,upward,17.0,14.0,1.0769230769230769,stable
Rondônia,Brazil,119336,2149,2021-01-26,2021-01,2021,1777225.0,1239.0,1138.0,1.3388235294117647,upward,21.0,15.0,1.0,stable
Rondônia,Brazil,121005,2167,2021-01-27,2021-01,2021,1777225.0,1669.0,1220.0,1.4403778040141677,upward,18.0,16.0,1.2307692307692308,upward
Rondônia,Brazil,121975,2192,2021-01-28,2021-01,2021,1777225.0,970.0,1171.0,1.2882288228822882,upward,25.0,18.0,1.3846153846153846,upward
Rondônia,Brazil,123200,2216,2021-01-29,2021-01,2021,1777225.0,1225.0,1143.0,1.1441441441441442,stable,24.0,19.0,1.3571428571428572,upward
Rondônia,Brazil,123957,2229,2021-01-30,2021-01,2021,1777225.0,757.0,1118.0,1.0939334637964775,stable,13.0,19.0,1.4615384615384615,upward
Rondônia,Brazil,124663,2244,2021-01-31,2021-01,2021,1777225.0,706.0,1081.0,1.013120899718838,stable,15.0,19.0,1.3571428571428572,upward
Rondônia,Brazil,125612,2259,2021-02-01,2021-02,2021,1777225.0,949.0,1074.0,0.9615040286481648,stable,15.0,19.0,1.2666666666666666,upward
Rondônia,Brazil,126766,2281,2021-02-02,2021-02,2021,1777225.0,1154.0,1062.0,0.9815157116451017,stable,22.0,19.0,1.3571428571428572,upward
Rondônia,Brazil,127713,2293,2021-02-03,2021-02,2021,1777225.0,947.0,959.0,0.8678733031674208,stable,12.0,18.0,1.3846153846153846,upward
Rondônia,Brazil,128743,2314,2021-02-04,2021-02,2021,1777225.0,1030.0,967.0,0.8649373881932021,stable,21.0,18.0,1.2857142857142858,upward
Rondônia,Brazil,129902,2326,2021-02-05,2021-02,2021,1777225.0,1159.0,958.0,0.8523131672597865,stable,12.0,16.0,1.1428571428571428,stable
Rondônia,Brazil,130753,2341,2021-02-06,2021-02,2021,1788868.0,851.0,971.0,0.8532513181019332,stable,15.0,16.0,1.1428571428571428,stable
Rondônia,Brazil,131172,2346,2021-02-07,2021-02,2021,1777225.0,419.0,930.0,0.808695652173913,stable,5.0,15.0,0.9375,stable
Rondônia,Brazil,132167,2369,2021-02-08,2021-02,2021,1790706.0,995.0,937.0,0.8441441441441442,stable,23.0,16.0,1.1428571428571428,stable
Rondônia,Brazil,133113,2391,2021-02-09,2021-02,2021,1777225.0,946.0,907.0,0.79701230228471,stable,22.0,16.0,1.0666666666666667,stable
Rondônia,Brazil,133983,2433,2021-02-10,2021-02,2021,1777225.0,870.0,896.0,0.7344262295081967,downward,42.0,20.0,1.25,upward
Rondônia,Brazil,134697,2455,2021-02-11,2021-02,2021,1777225.0,714.0,851.0,0.726729291204099,downward,22.0,21.0,1.1666666666666667,upward
